Sample ID,Sample Date,Latitude,Longitude,Hardness,PH,SI (CO2(g)),SOR,TDS,TTHM,Alkalinity,DO,EC (Field),ORP (mV),pH (Field),Res Cl,Temp (Field),Turbidity (Lab),Ammonia,Boron,Bromate,Bromide,Calcium,Chlorate,Chloride,Chlorite,Cyanide,Fluoride,HS (Field),HS (Lab),Iodide,Iron,Magnesium,Manganese,Nitrate (as NO3),Nitrite (as NO2),Phosphate,Potassium,Silica,Sodium,Sulfate
335,7/7/2011,28.85946083,35.49641037,144.6999969,7.480000019,-3.006099939,,336,,100,6.980000019,461,418,8.090000153,,28.44000053,0.400000006,<0.03,0.085000001,<0.0004,<0.02,49.20000076,<0.0002,50.79999924,<0.0012,<0.01,1.5,,<0.02,,0.0142,5.199999809,0.160500005,16.89999962,,<0.04,1.5,21.60000038,40.70000076,48.59999847
336,7/7/2011,27.30475044,36.81127167,611.7000122,5.78000021,-1.993800044,,1229.5,0,475,4.059999943,1627,476,7.710000038,,26.54999924,0.800000012,<0.03,0.308999985,,0.888000011,139,<0.0002,210,<0.0012,<0.01,0.328000009,0,<0.02,,0.056899998,63.40000153,0.020500001,20.60000038,0.01,<0.04,1.299999952,27.20000076,141,150
337,7/7/2011,28.23843956,36.08638,191.8000031,7.300000191,-2.870100021,6.923333168,527.7999878,0,110,6.150000095,908,322,8,,30.45999908,0.200000003,<0.03,0.075999998,,0.279000014,57.90000153,<0.0002,144,<0.0012,<0.01,0.182999998,0,<0.02,,0.0287,11.30000019,0.072899997,12.89999962,0.01,<0.04,1.5,13.39999962,93.30000305,82.80000305
338,7/7/2011,27.67421913,36.03919983,249.3999939,6.369999886,-2.542000055,,560.4000244,0,220,5.590000153,833,314,7.989999771,,33.79999924,0.400000006,<0.03,0.126000002,,<0.02,74.59999847,<0.0002,49.09999847,<0.0012,<0.01,0.284999996,0,<0.02,,0.024900001,15.10000038,0.090400003,30,0.01,<0.04,1.799999952,42.79999924,53.5,72.59999847
339,7/7/2011,28.40357971,36.41598129,286.7999878,7.179999828,-2.064199924,0.319259256,685.2000122,0,170,1.370000005,1049,272,7.389999866,,31.03000069,5.199999809,<0.03,0.067000002,,0.363000005,87.69999695,<0.0002,172,<0.0012,<0.01,0.131999999,0,<0.02,,0.036400001,16.20000076,0.172700003,1.600000024,0.119999997,<0.04,4.400000095,14.19999981,99.40000153,119
340,7/7/2011,27.83503914,35.92174911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,9/7/2011,28.38117027,37.69549179,173.1999969,8.100000381,-1.416300058,,390.6000061,0,160,0.959999979,625,353,6.800000191,,40.56000137,0.400000006,<0.03,0.213,,<0.02,40.09999847,<0.0002,42,<0.0012,<0.01,0.170000002,0,<0.02,,0.039099999,17.5,0.052700002,4.900000095,,<0.04,5,15.89999962,45,59.70000076
342,9/7/2011,28.38117027,37.69549179,170.8999939,8.100000381,-1.429800034,14.01814842,383.2000122,0,155,0.959999979,625,353,6.800000191,,40.56000137,0.400000006,<0.03,0.211999997,,<0.02,41.20000076,<0.0002,41,<0.0012,<0.01,0.150000006,0,<0.02,,0.040399998,16.29999924,0.052200001,5,0.01,<0.04,5.099999905,15.80000019,44,59.29999924
343,9/7/2011,25.07138062,37.32904053,492.6000061,6.920000076,-1.991400003,,1561.599976,0,200,5.039999962,2510,281,7.369999886,,31.54999924,0.200000003,<0.03,0.469999999,,0.386999995,109.1999969,<0.0002,342,<0.0012,<0.01,0.720000029,0,<0.02,,0.0735,52.70000076,<0.00007,26,0.02,<0.04,3.5,44,314,468
344,9/7/2011,28.38092041,37.69588852,161.3999939,8.090000153,-1.637899995,6.582221985,346.5,0,150,3.160000086,624,202,6.980000019,,38.43000031,2.099999905,<0.03,0.083999999,,<0.02,37.90000153,<0.0002,42.70000076,<0.0012,<0.01,0.159999996,0,<0.02,,0.085100003,16,0.182899997,1.100000024,0.219999999,<0.04,4.5,19.5,36,38.20000076
345,9/7/2011,25.07238007,37.32767868,674,6.46999979,-2.126699924,,2338.899902,0,245,3.559999943,3481,336,7.559999943,,29.01000023,0.300000012,<0.03,0.689999998,,0.614000022,139.1000061,<0.0002,517,<0.0012,<0.01,1.5,0,<0.02,,0.072899997,78.30000305,0.177900001,32,0.059999999,<0.04,6.099999905,61.5,520,736
346,9/7/2011,28.38149071,37.69554901,157.6000061,8,-1.684999943,,345.1000061,,150,6.96999979,626,262,7.039999962,,40.22000122,1.299999952,<0.03,0.082000002,<0.0004,<0.02,36.70000076,<0.0002,42.29999924,<0.0012,<0.01,0.170000002,,<0.02,,0.109899998,15.80000019,0.086400002,2.799999952,,<0.04,4.400000095,20,35,37.90000153
347,9/7/2011,28.38149071,37.69554901,158.8000031,7.980000019,-1.685099959,,346.2000122,,150,6.96999979,626,262,7.039999962,0.039999999,40.22000122,1.200000048,<0.03,0.083999999,<0.0004,<0.02,37.20000076,<0.0002,43.59999847,<0.0012,<0.01,0.159999996,,<0.02,,0.1087,15.80000019,0.084700003,2.799999952,0.219999999,<0.04,4.300000191,19.70000076,35,37.59999847
348,9/7/2011,26.77212906,36.68957901,156.5,8.369999886,-2.416300058,,460.8999939,,70,7.170000076,900,711,7.389999866,,34.11999893,0.200000003,<0.03,0.263000011,<0.0004,0.433999985,45.59999847,<0.0002,133,<0.0012,<0.01,0.209999993,,<0.02,,0.0263,10.19999981,0.084899999,11,,<0.04,0.100000001,14.10000038,87,89.69999695
349,9/7/2011,26.77212906,36.68957901,159.5,8.399999619,-2.448800087,,462,,65,7.170000076,900,711,7.389999866,0,34.11999893,0.300000012,<0.03,0.26699999,<0.0004,0.437999994,46.79999924,<0.0002,135,<0.0012,<0.01,0.209999993,,<0.02,,0.0266,10.19999981,0.085600004,11,0,<0.04,0.100000001,14.19999981,86,93.5
350,9/7/2011,25.06941986,37.3278389,385.6000061,6.880000114,-2.239599943,,1381.900024,0,190,3.190000057,2331,313,7.610000134,,33.34000015,0.200000003,<0.03,0.404000014,,0.407000005,83.40000153,<0.0002,313,<0.0012,<0.01,0.810000002,0,<0.02,,0.0513,42.5,0.042199999,26,0.02,<0.04,3,43,290,389
351,9/7/2011,26.77210999,36.68957138,156.5,8.5,-2.40350008,,461.2999878,0,65,5.840000153,890,713,7.340000153,,33.47000122,0.200000003,<0.03,0.298999995,<0.0004,0.430999994,45.59999847,<0.0002,136,<0.0012,<0.01,0.219999999,,<0.02,,0.032699998,10.19999981,0.0605,12,,<0.04,0.100000001,12.89999962,87,91.30000305
352,9/7/2011,26.77210999,36.68957138,155.8000031,8.5,-2.403300047,,457.2000122,0,65,5.840000153,890,713,7.340000153,0,33.47000122,0.5,<0.03,0.303000003,<0.0004,0.430000007,45.5,<0.0002,134,<0.0012,<0.01,0.219999999,,<0.02,,0.034499999,10.10000038,0.059599999,11,0.01,<0.04,0.100000001,13,87,90.30000305
353,9/7/2011,28.41806984,36.95983887,219.5,8.520000458,-1.198099971,,598,0,150,5.820000172,1039,376,6.510000229,,35.52999878,0.800000012,<0.03,0.193000004,,0.216999993,47.29999924,<0.0002,138,<0.0012,<0.01,0.239999995,0,<0.02,,0.0462,24.29999924,0.0429,<0.02,0.01,<0.04,12.30000019,15.39999962,97,113
354,9/7/2011,26.77191925,36.68986893,902.2999878,6,-1.830500007,,2374.899902,0,265,6.199999809,3797,542,7.309999943,,31.48999977,0.300000012,<0.03,0.538999975,<0.0004,2.099999905,266.8999939,<0.0002,644,<0.0012,<0.01,0.970000029,,<0.02,,0.0484,56.40000153,0.0286,44,0.02,<0.04,0.5,56.40000153,414,623
355,9/7/2011,26.77191925,36.68986893,926.7000122,5.960000038,-1.823199987,,2389.600098,0,270,6.199999809,3797,542,7.309999943,,31.48999977,0.300000012,<0.03,0.540000021,<0.0004,2.099999905,273.5,<0.0002,644,<0.0012,<0.01,1.100000024,,<0.02,,0.047699999,58.29999924,0.029300001,46,,<0.04,0.5,56.40000153,411,625
356,9/7/2011,28.40191078,36.88282013,233.1000061,7.860000134,-1.766499996,,470.5,0,160,5.650000095,829,393,7.079999924,0.02,31.42000008,0.600000024,<0.03,,<0.0004,0.216000006,57.40000153,,104,,,0.180000007,,,,,21.5,,7.599999905,,<0.04,4.300000191,,55,60.5
357,9/7/2011,28.41316986,36.6739502,232.5,7.510000229,-1.905599952,,470.2000122,0,160,5.070000172,902,371,7.25,0,36.16999817,0.600000024,<0.03,,<0.0004,0.224000007,57.5,,104,,,0.180000007,,,,,21.29999924,,7.400000095,,<0.04,4.099999905,,55,60.70000076
358,9/7/2011,26.7734108,36.69342041,843.2999878,6.480000019,-1.308500051,,2287,0,275,4.110000134,3893,449,6.820000172,,32.84000015,0.600000024,<0.03,0.48300001,,1.700000048,242.5,<0.0002,608,<0.0012,<0.01,0.930000007,0,<0.02,,0.043699998,56.90000153,0.050900001,44,0.01,<0.04,0.400000006,61.20000076,393,601
359,9/7/2011,26.7734108,36.69342041,848,6.460000038,-1.300799966,,2294.399902,0,280,4.110000134,3893,449,6.820000172,,32.84000015,0.300000012,<0.03,0.481999993,,1.799999952,244.1999969,<0.0002,606,<0.0012,<0.01,0.910000026,0,<0.02,,0.043099999,57,0.048700001,42,,<0.04,0.400000006,60.90000153,394,605
360,9/7/2011,26.7786808,36.70824814,653.5999756,6.329999924,-1.742200017,,1614.699951,0,250,4.900000095,2638,385,7.21999979,,32.75,3.799999952,<0.03,0.379999995,,1.299999952,194.6000061,<0.0002,418,<0.0012,<0.01,0.930000007,0,<0.02,,0.043099999,40.09999847,0.0579,44,0.029999999,<0.04,0.5,55.90000153,249,359
361,19/05/2012,28.39259911,36.55173111,317.6000061,7.5,-1.768100023,,623.9000244,0,166,3.49000001,1107,366,7.090000153,0.129999995,31.60000038,0.400000006,<0.03,,<0.0004,0.375999987,85.19999695,,170,,,0.188999996,,,<0.1,,25.10000038,,9.5,,<0.04,4.199999809,,80.90000153,82.80000305
362,19/05/2012,28.42526054,36.56370163,288.6000061,7.730000019,-1.616899967,,551.2999878,0,188,4.46999979,854,420,6.96999979,0.039999999,27.45000076,0.400000006,<0.03,,<0.0004,0.34799999,77.59999847,,126,,,0.136999995,,,<0.1,,22.70000076,,8.199999809,,<0.04,4.099999905,,63.5,61.09999847
363,19/05/2012,28.4009304,36.55841064,264.5,7.46999979,-2.148400068,,542.4000244,0,156,5.090000153,909,401,7.429999828,0.119999997,29.18000031,0.300000012,<0.03,,<0.0004,0.418000013,69.30000305,,140,,,0.167999998,,,<0.1,,21.89999962,,9.600000381,,<0.04,3.900000095,,70.69999695,70.80000305
364,19/05/2012,28.44216919,36.52716064,289.7999878,6.46999979,-2.835799932,,583.5,0,190,5.949999809,954,376,8.180000305,0.050000001,28.98999977,0.200000003,<0.03,,<0.0004,0.398999989,77.09999847,,140,,,0.145999998,,,<0.1,,23.29999924,,8.899999619,,<0.04,4.699999809,,72,67.40000153
365,19/05/2012,28.39823914,36.5632515,286,7.349999905,-1.963799953,,579.7000122,0,164,4.880000114,1048,362,7.289999962,0.100000001,32.83000183,0.300000012,<0.03,,<0.0004,0.458999991,75.90000153,,153,,,0.180000007,,,<0.1,,23.10000038,,9,,<0.04,3.900000095,,74.19999695,76.40000153
366,19/05/2012,28.39753914,36.56983948,274.5,7.449999809,-2.078999996,,558.2000122,0,170,4.960000038,920,414,7.389999866,0.109999999,28,0.300000012,<0.03,,<0.0004,0.368000001,71.30000305,,139,,,0.166999996,,,<0.1,,23.10000038,,9,,<0.04,4.099999905,,70.80000305,70.69999695
367,19/05/2012,28.37818909,36.55828857,257.2000122,7.630000114,-1.547799945,,520.2999878,0,160,3.00999999,892,372,6.909999847,0.039999999,38.90000153,0.300000012,<0.03,,<0.0004,0.312000006,66.69999695,,127,,,0.216000006,,,<0.1,,21.70000076,,8,,<0.04,3.700000048,,64.80000305,68.19999695
368,19/05/2012,28.3980999,36.58058929,268.2000122,7.190000057,-2.359600067,,548.2999878,0,168,5.059999943,922,388,7.670000076,0.090000004,29.15999985,0.200000003,<0.03,,<0.0004,0.349000007,67.09999847,,134,,,0.180999994,,,<0.1,,24.10000038,,9.699999809,,<0.04,4.199999809,,69.80000305,71.19999695
